"site","plot","date","observers","plot_size","life_form","species","status","condition","diameter_type","diameter","height","height_to_lowest_living_branch","notes"
"VALZF20-200","B2","2019-08-14","SR, MB,PS,CW","10X10","Shrub","Shepherdia canadensis","Live","standing","basal",1.9,2,-9999,""
"VALZF20-200","B2","2019-08-14","SR, MB,PS,CW","10X10","Tree","Populus tremuloides","Dead","standing","DBH",5,-9999,-9999,""
"VALZF20-200","B2","2019-08-14","SR, MB,PS,CW","10X10","Tree","Populus tremuloides","Dead","standing","DBH",2,-9999,-9999,""
"VALZF20-200","B2","2019-08-14","SR, MB,PS,CW","10X10","Shrub","Shepherdia canadensis","Live","standing","basal",1,-9999,-9999,""
"VALZF20-200","B2","2019-08-14","SR, MB,PS,CW","10X10","Tree","Populus tremuloides","Live","standing","DBH",7.5,-9999,-9999,""
"VALZF20-200","B2","2019-08-14","SR, MB,PS,CW","10X10","Tree","Populus tremuloides","Live","standing","DBH",4,-9999,-9999,""
"VALZF20-200","B2","2019-08-14","SR, MB,PS,CW","10X10","Shrub","Shepherdia canadensis","Live","standing","basal",1,1.4,-9999,""
"VALZF20-201","B1","2019-08-15","PS, SR, CW","5X5","Shrub","Betula pumila","Live","standing","basal",0.8,1.2,-9999,""
"VALZF20-201","B1","2019-08-15","PS, SR, CW","5X5","Shrub","Betula pumila","Live","standing","basal",0.7,1,-9999,""
"VALZF20-201","B1","2019-08-15","PS, SR, CW","5X5","Shrub","Betula pumila","Live","standing","basal",0.8,1.2,-9999,""
"VALZF20-201","B1","2019-08-15","PS, SR, CW","5X5","Shrub","Betula pumila","Live","standing","basal",1,1,-9999,""
"VALZF20-201","B1","2019-08-15","PS, SR, CW","5X5","Shrub","Betula pumila","Live","standing","basal",1,1,-9999,""
"VALZF20-201","B1","2019-08-15","PS, SR, CW","5X5","Shrub","Betula pumila","Live","standing","basal",0.8,1.2,-9999,""
"VALZF20-201","B1","2019-08-15","PS, SR, CW","5X5","Shrub","Betula pumila","Live","standing","basal",1.1,1,-9999,""
"VALZF20-201","B1","2019-08-15","PS, SR, CW","5X5","Shrub","Betula pumila","Live","standing","basal",1,1,-9999,""
"VALZF20-201","B1","2019-08-15","PS, SR, CW","5X5","Shrub","Betula pumila","Live","standing","basal",0.6,1.1,-9999,""
"VALZF20-201","B1","2019-08-15","PS, SR, CW","5X5","Shrub","Betula pumila","Live","standing","basal",0.9,1,-9999,""
"VALZF20-201","B1","2019-08-15","PS, SR, CW","5X5","Shrub","Betula pumila","Live","standing","basal",0.4,1,-9999,""
"VALZF20-201","B1","2019-08-15","PS, SR, CW","5X5","Shrub","Betula pumila","Live","standing","basal",0.7,1,-9999,""
"VALZF20-201","B1","2019-08-15","PS, SR, CW","5X5","Shrub","Betula pumila","Live","standing","basal",0.6,1.3,-9999,""
"VALZF20-201","B1","2019-08-15","PS, SR, CW","5X5","Shrub","Betula pumila","Live","standing","basal",0.7,1,-9999,""
"VALZF20-201","B1","2019-08-15","PS, SR, CW","5X5","Shrub","Betula pumila","Live","standing","basal",0.6,1,-9999,""
"VALZF20-201","B1","2019-08-15","PS, SR, CW","5X5","Shrub","Betula pumila","Live","standing","basal",0.7,1.4,-9999,""
"VALZF20-201","B1","2019-08-15","PS, SR, CW","5X5","Shrub","Betula pumila","Live","standing","basal",0.8,1,-9999,""
"VALZF20-201","B1","2019-08-15","PS, SR, CW","5X5","Shrub","Betula pumila","Live","standing","basal",1,1,-9999,""
"VALZF20-201","B1","2019-08-15","PS, SR, CW","5X5","Shrub","Betula pumila","Live","standing","basal",0.9,1,-9999,""
"VALZF20-201","B1","2019-08-15","PS, SR, CW","5X5","Shrub","Betula pumila","Live","standing","basal",0.6,1,-9999,""
"VALZF20-201","B1","2019-08-15","PS, SR, CW","5X5","Shrub","Betula pumila","Live","standing","basal",0.7,1,-9999,""
"VALZF20-201","B1","2019-08-15","PS, SR, CW","5X5","Shrub","Betula pumila","Live","standing","basal",0.9,1.4,-9999,""
"VALZF20-201","B1","2019-08-15","PS, SR, CW","5X5","Shrub","Betula pumila","Live","standing","basal",1,1.3,-9999,""
"VALZF20-201","B1","2019-08-15","PS, SR, CW","5X5","Shrub","Betula pumila","Live","standing","basal",0.9,1,-9999,""
"VALZF20-201","B1","2019-08-15","PS, SR, CW","5X5","Shrub","Betula pumila","Live","standing","basal",0.8,1,-9999,""
"VALZF20-201","B1","2019-08-15","PS, SR, CW","5X5","Shrub","Betula pumila","Live","standing","basal",1.2,1,-9999,""
"VALZF20-201","B1","2019-08-15","PS, SR, CW","5X5","Shrub","Betula pumila","Live","standing","basal",0.6,1,-9999,""
"VALZF20-201","B1","2019-08-15","PS, SR, CW","5X5","Shrub","Betula pumila","Live","standing","basal",1,1,-9999,""
"VALZF20-201","B1","2019-08-15","PS, SR, CW","5X5","Shrub","Betula pumila","Live","standing","basal",0.8,1,-9999,"earlier, charlotte might have been over estimating height. Conversion factor 1m= 0.8m, 1.2m = 1m, etc"
"VALZF20-201","B2","2019-08-15","SR, MB,PS,CW","5X5","Shrub","Betula pumila","Live","standing","basal",0.9,1.2,-9999,""
"VALZF20-201","B2","2019-08-15","SR, MB,PS,CW","5X5","Shrub","Betula pumila","Live","standing","basal",0.8,1,-9999,""
"VALZF20-201","B2","2019-08-15","SR, MB,PS,CW","5X5","Shrub","Betula pumila","Live","standing","basal",0.8,1,-9999,""
"VALZF20-201","B2","2019-08-15","SR, MB,PS,CW","5X5","Shrub","Betula pumila","Live","standing","basal",0.6,1,-9999,""
"VALZF20-201","B2","2019-08-15","SR, MB,PS,CW","5X5","Shrub","Betula pumila","Live","standing","basal",0.7,1.2,-9999,""
"VALZF20-201","B2","2019-08-15","SR, MB,PS,CW","5X5","Shrub","Betula pumila","Live","standing","basal",1.1,1.5,-9999,""
"VALZF20-201","B2","2019-08-15","SR, MB,PS,CW","5X5","Shrub","Potentilla sp.","Live","standing","basal",0.5,1,-9999,""
"VALZF20-201","B2","2019-08-15","SR, MB,PS,CW","5X5","Shrub","Betula pumila","Live","standing","basal",0.9,1.3,-9999,""
"VALZF20-201","B2","2019-08-15","SR, MB,PS,CW","5X5","Shrub","Betula pumila","Live","standing","basal",0.9,1.2,-9999,""
"VALZF20-201","B2","2019-08-15","SR, MB,PS,CW","5X5","Shrub","Betula pumila","Live","standing","basal",1.4,1.2,-9999,""
"VALZF20-201","B2","2019-08-15","SR, MB,PS,CW","5X5","Shrub","Betula pumila","Live","standing","basal",1,1,-9999,""
"VALZF20-201","B2","2019-08-15","SR, MB,PS,CW","5X5","Shrub","Betula pumila","Live","standing","basal",1,1,-9999,""
"VALZF20-201","B2","2019-08-15","SR, MB,PS,CW","5X5","Shrub","Betula pumila","Live","standing","basal",1,1.3,-9999,""
"VALZF20-201","B2","2019-08-15","SR, MB,PS,CW","5X5","Shrub","Betula pumila","Live","standing","basal",0.9,1,-9999,""
"VALZF20-201","B2","2019-08-15","SR, MB,PS,CW","5X5","Shrub","Betula pumila","Live","standing","basal",0.9,1.2,-9999,""
"VALZF20-201","B2","2019-08-15","SR, MB,PS,CW","5X5","Shrub","Betula pumila","Live","standing","basal",0.6,1.1,-9999,""
"VALZF20-201","B2","2019-08-15","SR, MB,PS,CW","5X5","Shrub","Betula pumila","Live","standing","basal",1,1.2,-9999,""
"VALZF20-201","B2","2019-08-15","SR, MB,PS,CW","5X5","Shrub","Betula pumila","Live","standing","basal",0.8,1.5,-9999,""
"VALZF20-201","B2","2019-08-15","SR, MB,PS,CW","5X5","Shrub","Betula pumila","Live","standing","basal",0.8,1,-9999,""
"VALZF20-201","B2","2019-08-15","SR, MB,PS,CW","5X5","Shrub","Betula pumila","Live","standing","basal",1.1,1.2,-9999,""
"VALZF20-201","B2","2019-08-15","SR, MB,PS,CW","5X5","Shrub","Betula pumila","Live","standing","basal",0.8,1,-9999,""
"VALZF20-201","B2","2019-08-15","SR, MB,PS,CW","5X5","Shrub","Betula pumila","Live","standing","basal",0.7,1,-9999,""
"VALZF20-201","B2","2019-08-15","SR, MB,PS,CW","5X5","Shrub","Betula pumila","Live","standing","basal",0.7,1.2,-9999,""
"VALZF20-201","B2","2019-08-15","SR, MB,PS,CW","5X5","Shrub","Betula pumila","Live","standing","basal",0.8,1,-9999,""
"VALZF20-201","B2","2019-08-15","SR, MB,PS,CW","5X5","Shrub","Betula pumila","Live","standing","basal",1,1.2,-9999,""
"VALZF20-201","B2","2019-08-15","SR, MB,PS,CW","5X5","Shrub","Betula pumila","Live","standing","basal",0.9,1.3,-9999,""
"VALZF20-201","B2","2019-08-15","SR, MB,PS,CW","5X5","Shrub","Betula pumila","Live","standing","basal",0.8,1,-9999,""
"VALZF20-201","B2","2019-08-15","SR, MB,PS,CW","5X5","Shrub","Betula pumila","Live","standing","basal",0.8,1.2,-9999,""
"VALZF20-201","B2","2019-08-15","SR, MB,PS,CW","5X5","Shrub","Betula pumila","Live","standing","basal",0.5,1,-9999,""
"VALZF20-201","B2","2019-08-15","SR, MB,PS,CW","5X5","Shrub","Betula pumila","Live","standing","basal",0.8,1,-9999,""
"VALZF20-201","B2","2019-08-15","SR, MB,PS,CW","5X5","Shrub","Salix sp.","Live","standing","basal",1.1,1.5,-9999,""
"VALZF20-201","B2","2019-08-15","SR, MB,PS,CW","5X5","Shrub","Betula pumila","Live","standing","basal",0.8,1,-9999,""
"VALZF20-201","B2","2019-08-15","SR, MB,PS,CW","5X5","Shrub","Betula pumila","Live","standing","basal",0.8,1,-9999,""
"VALZF20-201","B2","2019-08-15","SR, MB,PS,CW","5X5","Shrub","Salix sp.","Live","standing","basal",0.9,1.3,-9999,""
"VALZF20-201","B2","2019-08-15","SR, MB,PS,CW","5X5","Shrub","Betula pumila","Live","standing","basal",0.9,-9999,-9999,""
"VALZF20-201","B2","2019-08-15","SR, MB,PS,CW","5X5","Shrub","Salix sp.","Live","standing","basal",1.1,0.9,-9999,""
"VALZF20-201","B2","2019-08-15","SR, MB,PS,CW","5X5","Shrub","Betula pumila","Live","standing","basal",0.9,1,-9999,""
"VALZF20-201","B2","2019-08-15","SR, MB,PS,CW","5X5","Shrub","Salix sp.","Live","standing","basal",1,1.5,-9999,""
"VALZF20-201","B2","2019-08-15","SR, MB,PS,CW","5X5","Shrub","Salix sp.","Live","standing","basal",1,1.2,-9999,""
"VALZF20-201","B2","2019-08-15","SR, MB,PS,CW","5X5","Shrub","Betula pumila","Live","standing","basal",0.9,1.1,-9999,""
"VALZF20-201","B2","2019-08-15","SR, MB,PS,CW","5X5","Shrub","Salix sp.","Live","standing","basal",1,1.1,-9999,""
"VALZF20-201","B2","2019-08-15","SR, MB,PS,CW","5X5","Shrub","Salix sp.","Live","standing","basal",1,1.3,-9999,""
"VALZF20-201","B2","2019-08-15","SR, MB,PS,CW","5X5","Shrub","Betula pumila","Live","standing","basal",1,1.1,-9999,""
"VALZF20-201","B2","2019-08-15","SR, MB,PS,CW","5X5","Shrub","Salix sp.","Live","standing","basal",0.9,1.1,-9999,""
"VALZF20-201","B2","2019-08-15","SR, MB,PS,CW","5X5","Shrub","Betula pumila","Live","standing","basal",0.8,1,-9999,""
"VALZF20-201","B2","2019-08-15","SR, MB,PS,CW","5X5","Shrub","Betula pumila","Live","standing","basal",0.9,1,-9999,""
"VALZF20-201","B2","2019-08-15","SR, MB,PS,CW","5X5","Shrub","Betula pumila","Live","standing","basal",1,1,-9999,""
"VALZF20-201","B2","2019-08-15","SR, MB,PS,CW","5X5","Shrub","Betula pumila","Live","standing","basal",0.7,1,-9999,""
"VALZF20-201","B2","2019-08-15","SR, MB,PS,CW","5X5","Shrub","Betula pumila","Live","standing","basal",1,1,-9999,""
"VALZF20-201","B2","2019-08-15","SR, MB,PS,CW","5X5","Shrub","Betula pumila","Live","standing","basal",1.1,1.1,-9999,""
"VALZF20-201","B2","2019-08-15","SR, MB,PS,CW","5X5","Shrub","Betula pumila","Live","standing","basal",0.7,1,-9999,""
"VALZF20-201","B2","2019-08-15","SR, MB,PS,CW","5X5","Shrub","Betula pumila","Live","standing","basal",0.7,1,-9999,""
"VALZF20-201","B2","2019-08-15","SR, MB,PS,CW","5X5","Shrub","Betula pumila","Live","standing","basal",1,1,-9999,""
"VALZF20-202","B1","2019-08-14","SR, MB,PS,CW","5X5","Tree","Picea mariana","Dead","fallen","basal",5,-9999,-9999,"snapped"
"VALZF20-202","B1","2019-08-14","SR, MB,PS,CW","5X5","Tree","Picea mariana","Live","standing","basal",3.5,-9999,-9999,""
"VALZF20-202","B1","2019-08-14","SR, MB,PS,CW","5X5","Tree","Picea mariana","Live","standing","basal",3,-9999,-9999,""
"VALZF20-202","B1","2019-08-14","SR, MB,PS,CW","5X5","Tree","Picea mariana","Live","standing","basal",2,-9999,-9999,""
"VALZF20-202","B1","2019-08-14","SR, MB,PS,CW","5X5","Tree","Picea mariana","Live","standing","basal",6,6,2,""
"VALZF20-202","B1","2019-08-14","SR, MB,PS,CW","5X5","Shrub","Salix sp.","Live","standing","basal",1.2,1.5,-9999,""
"VALZF20-202","B1","2019-08-14","SR, MB,PS,CW","5X5","Shrub","Salix sp.","Live","standing","basal",0.9,1.28,-9999,""
"VALZF20-202","B1","2019-08-14","SR, MB,PS,CW","5X5","Shrub","Shepherdia canadensis","Live","standing","basal",0.7,1,-9999,""
"VALZF20-202","B1","2019-08-14","SR, MB,PS,CW","5X5","Tree","Picea mariana","Live","standing","basal",2,2,1.8,""
"VALZF20-202","B1","2019-08-14","SR, MB,PS,CW","5X5","Shrub","Shepherdia canadensis","Live","standing","basal",0.6,1.25,-9999,""
"VALZF20-202","B1","2019-08-14","SR, MB,PS,CW","5X5","Tree","Picea mariana","Live","standing","basal",1,-9999,-9999,""
"VALZF20-202","B1","2019-08-14","SR, MB,PS,CW","5X5","Tree","Picea mariana","Live","standing","basal",7,6,2,""
"VALZF20-202","B1","2019-08-14","SR, MB,PS,CW","5X5","Shrub","Salix sp.","Live","standing","basal",1.1,1.75,-9999,""
"VALZF20-202","B1","2019-08-14","SR, MB,PS,CW","5X5","Tree","Picea mariana","Live","standing","basal",3,-9999,-9999,""
"VALZF20-202","B1","2019-08-14","SR, MB,PS,CW","5X5","Tree","Picea mariana","Live","standing","basal",4,-9999,-9999,""
"VALZF20-202","B1","2019-08-14","SR, MB,PS,CW","5X5","Shrub","Salix sp.","Live","standing","basal",0.8,1.75,-9999,""
"VALZF20-202","B1","2019-08-14","SR, MB,PS,CW","5X5","Tree","Picea mariana","Live","standing","basal",4,-9999,-9999,""
"VALZF20-202","B1","2019-08-14","SR, MB,PS,CW","5X5","Tree","Picea mariana","Live","standing","basal",6,-9999,-9999,""
"VALZF20-202","B1","2019-08-14","SR, MB,PS,CW","5X5","Tree","Picea mariana","Live","standing","basal",5,5,2.5,""
"VALZF20-202","B1","2019-08-14","SR, MB,PS,CW","5X5","Shrub","Salix sp.","Live","standing","basal",0.9,1,-9999,""
"VALZF20-202","B1","2019-08-14","SR, MB,PS,CW","5X5","Tree","Picea mariana","Live","standing","basal",2.5,1.6,1,""
"VALZF20-202","B1","2019-08-14","SR, MB,PS,CW","5X5","Tree","Picea mariana","Live","standing","basal",2,-9999,-9999,""
"VALZF20-202","B1","2019-08-14","SR, MB,PS,CW","5X5","Shrub","Salix sp.","Live","standing","basal",1.3,2,-9999,""
"VALZF20-202","B1","2019-08-14","SR, MB,PS,CW","5X5","Tree","Picea mariana","Live","standing","basal",11,8,5,""
"VALZF20-202","B1","2019-08-14","SR, MB,PS,CW","5X5","Tree","Picea mariana","Live","standing","basal",7,-9999,-9999,""
"VALZF20-202","B1","2019-08-14","SR, MB,PS,CW","5X5","Shrub","Salix sp.","Live","standing","basal",0.7,1.5,-9999,""
"VALZF20-202","B1","2019-08-14","SR, MB,PS,CW","5X5","Tree","Picea mariana","Live","standing","basal",10,-9999,-9999,""
"VALZF20-202","B1","2019-08-14","SR, MB,PS,CW","5X5","Tree","Picea mariana","Live","standing","basal",5,-9999,-9999,""
"VALZF20-202","B1","2019-08-14","SR, MB,PS,CW","5X5","Shrub","Salix sp.","Live","standing","basal",1.2,2,-9999,""
"VALZF20-202","B1","2019-08-14","SR, MB,PS,CW","5X5","Shrub","Salix sp.","Dead","standing","basal",2.7,3,-9999,""
"VALZF20-202","B1","2019-08-14","SR, MB,PS,CW","5X5","Shrub","Salix sp.","Live","standing","basal",3.5,3,-9999,""
"VALZF20-202","B1","2019-08-14","SR, MB,PS,CW","5X5","Tree","Picea mariana","Live","standing","basal",3,-9999,-9999,""
"VALZF20-202","B1","2019-08-14","SR, MB,PS,CW","5X5","Shrub","Shepherdia canadensis","Live","standing","basal",0.7,1.5,-9999,""
"VALZF20-202","B1","2019-08-14","SR, MB,PS,CW","5X5","Tree","Picea mariana","Live","standing","basal",9,-9999,-9999,""
"VALZF20-202","B1","2019-08-14","SR, MB,PS,CW","5X5","Tree","Picea mariana","Live","standing","basal",9,-9999,-9999,""
"VALZF20-202","B1","2019-08-14","SR, MB,PS,CW","5X5","Tree","Picea mariana","Dead","standing","basal",7,-9999,-9999,""
"VALZF20-202","B1","2019-08-14","SR, MB,PS,CW","5X5","Tree","Picea mariana","Live","standing","basal",4,-9999,-9999,""
"VALZF20-202","B1","2019-08-14","SR, MB,PS,CW","5X5","Tree","Picea mariana","Live","standing","basal",4,-9999,-9999,""
"VALZF20-202","B1","2019-08-14","SR, MB,PS,CW","5X5","Tree","Picea mariana","Live","standing","basal",10,-9999,-9999,""
"VALZF20-202","B1","2019-08-14","SR, MB,PS,CW","5X5","Tree","Picea mariana","Live","standing","basal",9.5,-9999,-9999,""
"VALZF20-202","B1","2019-08-14","SR, MB,PS,CW","5X5","Tree","Picea mariana","Live","standing","basal",7,-9999,-9999,""
"VALZF20-202","B1","2019-08-14","SR, MB,PS,CW","5X5","Tree","Picea mariana","Live","standing","basal",3,-9999,-9999,""
"VALZF20-202","B1","2019-08-14","SR, MB,PS,CW","5X5","Tree","Picea mariana","Live","standing","basal",6,-9999,-9999,""
"VALZF20-202","B2","2019-08-14","SR, MB,PS,CW","5X5","Tree","Picea mariana","Live","standing","basal",1.5,1,0.2,"no front page for this site"
"VALZF20-202","B2","2019-08-14","SR, MB,PS,CW","5X5","Tree","Picea mariana","Live","standing","basal",1,-9999,-9999,""
"VALZF20-202","B2","2019-08-14","SR, MB,PS,CW","5X5","Tree","Picea mariana","Live","standing","basal",7,7,2,""
"VALZF20-202","B2","2019-08-14","SR, MB,PS,CW","5X5","Tree","Picea mariana","Live","standing","basal",6,-9999,-9999,""
"VALZF20-202","B2","2019-08-14","SR, MB,PS,CW","5X5","Tree","Picea mariana","Live","standing","basal",8,-9999,-9999,""
"VALZF20-202","B2","2019-08-14","SR, MB,PS,CW","5X5","Tree","Picea mariana","Live","standing","basal",7,-9999,-9999,""
"VALZF20-202","B2","2019-08-14","SR, MB,PS,CW","5X5","Tree","Picea mariana","Live","standing","basal",6,-9999,-9999,""
"VALZF20-202","B2","2019-08-14","SR, MB,PS,CW","5X5","Tree","Picea mariana","Live","standing","basal",13,-9999,-9999,""
"VALZF20-202","B2","2019-08-14","SR, MB,PS,CW","5X5","Tree","Picea mariana","Live","standing","basal",2,-9999,-9999,""
"VALZF20-202","B2","2019-08-14","SR, MB,PS,CW","5X5","Tree","Picea mariana","Live","standing","basal",4,-9999,-9999,""
"VALZF20-202","B2","2019-08-14","SR, MB,PS,CW","5X5","Tree","Picea mariana","Dead","standing","basal",4,-9999,-9999,""
"VALZF20-202","B2","2019-08-14","SR, MB,PS,CW","5X5","Tree","Picea mariana","Live","standing","basal",2,-9999,-9999,""
"VALZF20-202","B2","2019-08-14","SR, MB,PS,CW","5X5","Tree","Picea mariana","Live","standing","basal",2,-9999,-9999,""
"VALZF20-202","B2","2019-08-14","SR, MB,PS,CW","5X5","Tree","Picea mariana","Live","standing","basal",2,1.5,0.3,""
"VALZF20-202","B2","2019-08-14","SR, MB,PS,CW","5X5","Tree","Picea mariana","Live","standing","basal",8,7,2,""
"VALZF20-202","B2","2019-08-14","SR, MB,PS,CW","5X5","Tree","Picea mariana","Dead","standing","basal",8,-9999,-9999,""
"VALZF20-202","B2","2019-08-14","SR, MB,PS,CW","5X5","Tree","Picea mariana","Live","standing","basal",5,-9999,-9999,""
"VALZF20-202","B2","2019-08-14","SR, MB,PS,CW","5X5","Tree","Picea mariana","Live","standing","basal",1,-9999,-9999,""
"VALZF20-202","B2","2019-08-14","SR, MB,PS,CW","5X5","Tree","Picea mariana","Live","standing","basal",13,13,6,""
"VALZF20-202","B2","2019-08-14","SR, MB,PS,CW","5X5","Tree","Picea mariana","Live","standing","basal",2,-9999,-9999,""
"VALZF20-202","B2","2019-08-14","SR, MB,PS,CW","5X5","Tree","Picea mariana","Dead","fallen","basal",4,-9999,-9999,""
"VALZF20-202","B2","2019-08-14","SR, MB,PS,CW","5X5","Tree","Picea mariana","Live","standing","basal",2,-9999,-9999,""
"VALZF20-202","B2","2019-08-14","SR, MB,PS,CW","5X5","Tree","Picea mariana","Live","standing","basal",15,-9999,-9999,""
"VALZF20-202","B2","2019-08-14","SR, MB,PS,CW","5X5","Tree","Picea mariana","Live","standing","basal",7.5,-9999,-9999,""
"VALZF20-202","B2","2019-08-14","SR, MB,PS,CW","5X5","Tree","Picea mariana","Live","standing","basal",19,-9999,-9999,""
"VALZF20-202","B2","2019-08-14","SR, MB,PS,CW","5X5","Tree","Picea mariana","Live","standing","basal",2.5,-9999,-9999,""
"VALZF20-202","B2","2019-08-14","SR, MB,PS,CW","5X5","Tree","Picea mariana","Live","standing","basal",3,-9999,-9999,""
"VALZF20-202","B2","2019-08-14","SR, MB,PS,CW","5X5","Tree","Picea mariana","Live","standing","basal",4,-9999,-9999,""
"VALZF20-202","B2","2019-08-14","SR, MB,PS,CW","5X5","Tree","Picea mariana","Live","standing","basal",3,-9999,-9999,""
"VALZF20-202","B2","2019-08-14","SR, MB,PS,CW","5X5","Tree","Picea mariana","Live","standing","basal",16,14,10,""
"VALZF14-6","B1","2019-08-18","LBC, DU","10X10","Tree","Picea mariana","Live","standing","basal",5,-9999,-9999,""
"VALZF14-6","B1","2019-08-18","LBC, DU","10X10","Tree","Picea mariana","Live","standing","basal",6,-9999,-9999,""
"VALZF14-6","B1","2019-08-18","LBC, DU","10X10","Tree","Picea mariana","Live","standing","basal",6,-9999,-9999,""
"VALZF14-6","B1","2019-08-18","LBC, DU","10X10","Tree","Picea mariana","Dead","standing","basal",4,-9999,-9999,"Snag"
"VALZF14-6","B1","2019-08-18","LBC, DU","10X10","Tree","Picea mariana","Live","standing","basal",5.5,-9999,-9999,""
"VALZF14-6","B1","2019-08-18","LBC, DU","10X10","Tree","Picea mariana","Dead","standing","basal",3,-9999,-9999,"Snag"
"VALZF14-6","B1","2019-08-18","LBC, DU","10X10","Tree","Picea mariana","Live","standing","basal",3.5,-9999,-9999,""
"VALZF14-6","B1","2019-08-18","LBC, DU","10X10","Tree","Picea mariana","Live","standing","basal",3.5,-9999,-9999,""
"VALZF14-6","B1","2019-08-18","LBC, DU","10X10","Tree","Picea mariana","Live","standing","basal",4,-9999,-9999,""
